ID,Name,Address,Category,Neighborhood,Rating,Reviews,Price,Score,Lat,Lng,Phone,YelpID,Stage,LastUpdated
DUP-490,Starbucks,"1000 Connecticut Ave NW, Washington, DC, DC, 20036",Coffee,Dupont Circle,5.0,1,,53,38.90302,-77.03989,+17712403911,ZGF8P-aMH9fuKuDE4Ri7gw,Not Started,
LOG-201,Eighteenth Street Lounge,"1230 9th St NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,4.3,13,,53,38.90651,-77.02422,+12029197795,_HB7ndDk3rjzpbf0oeAMxQ,Not Started,
LOG-202,Silk Restaurant and Lounge,"1503 9th St NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,2.9,12,,53,38.909872556439645,-77.02362252684425,+12025001485,q3UzRAijSRLq2GCU2exyAg,Not Started,
LOG-203,QrtzBar,"1914 9th St NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,4.2,12,,53,38.91604,-77.02422,+12028197575,7n87EllWREL-cv74JVAKRA,Not Started,
LOG-204,Privilege DC,"1115 U St NW, Washington, DC, DC, 20009",Restaurant,Logan Circle,3.5,12,,53,38.91719804727259,-77.02776834368706,+17034473775,djIowOUdup7gp2gLM_X9Qg,Not Started,
LOG-205,Baltimore Improv Group,"1727 N Charles St, Baltimore, MD, 21201",Restaurant,Logan Circle,4.8,13,$,53,39.309534,-76.6161319,+18887458393,J8cp_sHELonCeShZ_Rbm4A,Not Started,
14TH-094,7-Eleven,"3012 14th St NW, Washington, DC, DC, 20009",Coffee,14th Street Corridor,1.0,1,$,53,38.9276954469366,-77.0326855033636,+12024837877,BaF3lFdDChIBi1Xkpge8Tg,Not Started,
UST-025,9:30 Club Backbar,"815 V St NW, Washington, DC, DC, 20001",Bar,U Street,3.4,13,$$,53,38.918017,-77.023678,+12022650930,05SijZXb56sz8k0BIVwFaQ,Not Started,
UST-026,Cloud Lounge DC,"1919 9th St NW, Washington, DC, DC, 20001",Bar,U Street,2.6,11,,53,38.91635,-77.02365,+17034855680,K_75-OCcUWUd1LgZEZqS3g,Not Started,
UST-027,Melange,"2108 8th St NW, Washington, DC, DC, 20001",Restaurant,U Street,4.8,14,,53,38.91816150203475,-77.02308420091867,+16462364804,NGlclrrb3eFi2XyPaVbmOQ,Not Started,
UST-028,Eat Well Juice Bar,"2608 Georgia Ave, Washington, DC, DC, 20001",Restaurant,U Street,4.9,13,,53,38.92449,-77.02278,,ZZ0apHDYmI0Ra9_k6gruXw,Not Started,
UST-029,First Dance Entertainment,"Owings Mills, MD, 21117",Restaurant,U Street,3.7,13,,53,39.408217,-76.817273,+14438208070,k_TY5RRdbbEgl5Gwc7mRDg,Not Started,
SHAW-062,Bayou Bros,"Washington, DC, DC, 20001",Restaurant,Shaw,2.9,12,$$,53,38.91409,-77.02021,+15718822968,VAtIeCJ1Mz_t0-Sh5zBuNw,Not Started,
ADAM-101,New York Grill,"1764 Columbia Rd NW, Washington, DC, DC, 20009",Restaurant,Adams Morgan,4.7,13,,53,38.923592,-77.040987,+12025182233,pkkO7AL-tluiQtMgPz0mSQ,Not Started,
ADAM-102,Mike & Lois's Late Night Grill,"1800 Belmont Rd, Washington, DC, DC, 20002",Restaurant,Adams Morgan,3.4,13,,53,38.92045,-77.04215,+13469086164,gLYbiGkguufCMCxzJkIt3Q,Not Started,
ADAM-103,My Canton Restaurant,"1772 Columbia Rd NW, Washington, DC, DC, 20009",Restaurant,Adams Morgan,3.6,10,,53,38.9234179,-77.041142,+12027977555,UN3UpqJoYNvSd9MY97V0_w,Not Started,
ADAM-104,DC Bites,"2604 Connecticut Ave NW, Washington, DC, DC, 20008",Restaurant,Adams Morgan,4.7,13,,53,38.9238548961687,-77.0520726,+12027927739,PGjPk2sCZUOtNugAI-Ia4g,Not Started,
COLH-096,Howard Delicatessen,"2612 Georgia Ave NW, Washington, DC, DC, 20001",Restaurant,Columbia Heights,4.7,12,$,53,38.92462,-77.02288,+12023325747,Phto8J0d1PsC0i7rmHm45A,Not Started,
PETW-041,Mama Chepa,"5018 1st St NW, Washington, DC, DC, 20011",Restaurant,Petworth,4.5,13,,53,38.95150316646177,-77.01222091913223,+12025255271,RFzvpxZllS4g1RjorvH_Cg,Not Started,
PETW-042,14th Street Snack Bar,"4616 14th St NW, Washington, DC, DC, 20011",Restaurant,Petworth,3.9,13,$,53,38.946672,-77.032993,+12028290600,rZNHkbFMRasKhKmEzMhskg,Not Started,
PETW-043,Felicitia Pizzaria,"4720 14th St NW, Washington, DC, DC, 20011",Restaurant,Petworth,1.3,13,$,53,38.9478,-77.03307,+12027237800,mmdQxnC-yjvD-y4myhW7-w,Not Started,
HST-214,Felicity Lounge,"707 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,3.9,12,,53,38.89992,-76.99577,,tSgFVLF_p32Uemb7KNUQTA,Not Started,
HST-215,Double Up Burger,"1248 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.4,13,,53,38.90043164396973,-76.98863399999999,+12023887878,HdZnQz5O7Jh_zq7m6ov65g,Not Started,
HST-216,CAVA,"523 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,3.8,69,$$,53,38.9000200978624,-76.9986414576721,+12024594677,0jL-hM2lDXqEe02w1d6dgQ,Not Started,
HST-217,Royal Rooster,"1826 Benning Ne Rd, Washington, DC, DC, 20002",Restaurant,H Street NE,3.6,12,,53,38.89916,-76.97668,+12024504606,mMcL-WzI06eel_P-0XhKoA,Not Started,
HST-218,Five Guys,"1300 2nd St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,3.5,64,$,53,38.9082912,-77.0036754,+12024081635,kUTR4st_qSzWykauX3dcbg,Not Started,
HST-219,Montello Deli,"1725 Montello Ave NE, Washington, DC, DC, 20002",Restaurant,H Street NE,3.7,13,$,53,38.9097,-76.98504,+12023888522,cMi6GLHU5jd_UlQSTXsycg,Not Started,
HST-220,Abunai,"300 Neal Pl NE, Washington, DC, DC, 20002",Restaurant,H Street NE,3.4,14,,53,38.90954315792072,-76.9998903982712,+12025164122,GbhHpM4bEJApqf5p5AjYgw,Not Started,
HST-221,Indigo Food Stand- Union Market,"1309 5th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,3.5,12,,53,38.90872,-76.99765,,l4kQ6ku_DWaLKIGdvdmLjg,Not Started,
HST-222,Ravenhook Bakehouse,"1228 Mount Olivet Rd NE, Washington, DC, DC, 20002",Bakery,H Street NE,4.5,13,$$,53,38.91018,-76.98425,+12022470120,qMOcahOci2sKCdAdDUaJyQ,Not Started,
NAVY-065,Z Burger,"425 3rd St SW, Washington, DC, DC, 20024",Restaurant,Navy Yard / The Wharf,3.3,13,$$,53,38.88361,-77.01554,+12022401099,zxkXagMjTRIUqcqkFBJlIw,Not Started,
NAVY-066,Wayback Burgers,"1224 Parrerson Ave, Washington, DC, DC, 20003",Restaurant,Navy Yard / The Wharf,2.9,12,,53,38.875263,-76.996442,+12026789161,SqBI1n5-pT5JyEcBgsYJfw,Not Started,
PENN-230,Chili Bistro,"825 7th St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,3.6,14,,53,38.900494,-77.021593,+12028859566,vMOSVSMdxbuDdfW7ap_Yyg,Not Started,
PENN-231,Omakase Room by Tadayoshi,"699 14th St Nw, Washington, DC, DC, 20005",Restaurant,Penn Quarter / Chinatown,4.2,11,,53,38.89812261826923,-77.0315979,+17712084982,exTY4_ihevY_q25uZ_LOYw,Not Started,
GTWN-210,Paradiso Game Room,"3282 M St NW, Washington, DC, DC, 20007",Bar,Georgetown,4.1,13,$$,53,38.90496,-77.0656,+12023371245,ovZ1yNpJ_8JzSL0K5RLsNA,Not Started,
GTWN-211,Amorino,"3401 M St NW, Washington, DC, DC, 20007",Restaurant,Georgetown,4.7,12,,53,38.90524914091467,-77.0679815,,MQkRD4EXV9Xqr4bxuzP9Qg,Not Started,
GTWN-212,The Hilltoss,"3700 O St NW, Washington, DC, DC, 20057",Restaurant,Georgetown,3.7,13,$$,53,38.90784,-77.07307,,in8PGLG4YZL11DdONRbH8g,Not Started,
GLOV-056,Starbucks,"3336 Wisconsin Ave NW, Washington, DC, DC, 20016",Coffee,Glover Park / Cathedral,1.0,1,,53,38.9343648328642,-77.0729120152767,+12022375820,RPGu6bsU3Do6FsspM8W0_g,Not Started,
BROOK-045,WingLand & Pizza,"3502 12th St NE, Washington, DC, DC, 20017",Restaurant,Brookland,4.4,12,,53,38.9327492550315,-76.9911258022399,+12025297619,E7p24uaNXDPD6_M02cIcVA,Not Started,
BROOK-046,The Kitchen Jerk,"703 Edgewood St NE, Washington, DC, DC, 20017",Restaurant,Brookland,3.9,12,,53,38.9250602,-76.9958522,+12022766588,2Qq_2C47sc1GtFAPgYpxIw,Not Started,
BROOK-047,Block Sushi,"2800 10th St NE, Washington, DC, DC, 20017",Restaurant,Brookland,3.6,10,,53,38.92581,-76.99276,+12023500846,pMsFkRfw0WL8s714dEqaOQ,Not Started,
BROOK-048,7-Eleven,"3700 12th St NE, Washington, DC, DC, 20017",Coffee,Brookland,1.0,1,$,53,38.934895,-76.9915129244328,+12025261043,6kkZYR1MCG1Ct6rRG-eTIg,Not Started,
NOMA-056,Chinese Street Market,"1409 5th St NE, Washington, DC, DC, 20002",Restaurant,NoMa / Union Market,3.5,14,,53,38.9099188,-76.9970164,+12025966985,kZjbq-FgTl_c8mDZzM_gqQ,Not Started,
LOG-206,Chicha lounge,"1214 U St NW, Washington, DC, DC, 20009",Restaurant,Logan Circle,3.1,11,,52,38.916748928042104,-77.02865768561759,+12025063702,AZn31mN36lFFhOtGqRtzLA,Not Started,
14TH-095,Merry Christmas Bar,"1359 U St NW, Washington, DC, DC, 20009",Bar,14th Street Corridor,4.0,1,,52,38.917151,-77.031501,,m4FoVERj2HpU7oSUi_QQ1A,Not Started,
14TH-096,90 Second Pizza,"1408 U St NW, Washington, DC, DC, 20009",Restaurant,14th Street Corridor,3.8,9,,52,38.9168799,-77.0323789,,HSycLw-732Mb_DCQQxJZVg,Not Started,
14TH-097,Pizza Corner - Halal,"1501 U St Nw, Washington, DC, DC, 20009",Restaurant,14th Street Corridor,4.1,10,,52,38.91714,-77.03483,+12029028441,l4AI793v767fuV4Mftx8Fg,Not Started,
UST-030,Unity Lounge,"1936 9th St NW, Washington, DC, DC, 20001",Restaurant,U Street,2.4,10,,52,38.91662,-77.02427,+12026006798,4on8roddvFcpLBf4fnoqPA,Not Started,
UST-031,Right Spot,"1917 9th St NW, Washington, DC, DC, 20001",Restaurant,U Street,0.0,0,,52,38.916278,-77.023713,+12409700312,YIWvo8vSGyzDYKYj18mOxw,Not Started,
UST-032,Stone Total Tap Tower Takeover Tour,"Washington, DC, DC, 20001",Bar,U Street,5.0,1,,52,38.91409,-77.02021,,elnt0nZPw4SgHJyTT9DBDA,Not Started,
UST-033,Andrea Desmond,"513 Florida Ave NW, Washington, DC, DC, 20001",Bar,U Street,5.0,1,,52,38.915211,-77.018898,,gKiJOnTtJ5lXaMANtpxjwQ,Not Started,
UST-034,Dragon Hero,"2016 9th St NW, Washington, DC, DC, 20001",Restaurant,U Street,3.9,11,,52,38.917518240061675,-77.024115,+12024501995,gfBASIXc4O23oWtmfKguXA,Not Started,
UST-035,Ambassador Restaurant & Bar,"1907 9th St NW, Washington, DC, DC, 20001",Restaurant,U Street,4.4,9,,52,38.9159851074219,-77.0236587524414,+12023281907,d7ZA0hfTNRSSiy7p-I2Owg,Not Started,
UST-036,America's Best W------p,"1001 U St NW, Washington, DC, DC, 20001",Restaurant,U Street,2.9,9,,52,38.91721,-77.02616,+12022148789,pReOBVfpqxoPPjecdVZdLg,Not Started,
SHAW-063,Oasis,"1545 New Jersey Ave NW, Washington, DC, DC, 20001",Restaurant,Shaw,4.1,9,,52,38.91094475721711,-77.01639689999999,,StajXyf4qvPrE9jRzJcWKw,Not Started,
SHAW-064,Tacozilla,"Washington, DC, DC, 20001",Restaurant,Shaw,4.6,11,,52,38.91409,-77.02021,+13017281297,Nse9WrFIsnSjmM6ZEEr5kQ,Not Started,
SHAW-065,Duccini’s Pizza,"1537 7th St NW, Washington, DC, DC, 20001",Restaurant,Shaw,3.1,10,,52,38.910652,-77.021582,+12025885858,doIoK3_09zBz9NLfH_j9OA,Not Started,
SHAW-066,Urfa Tomato Kabob,"467 Florida Ave NW, Washington, DC, DC, 20001",Restaurant,Shaw,3.7,9,,52,38.914816,-77.018071,+12023320011,th-ONwBCIKagB8qGGlhcmw,Not Started,
COLH-097,IL Supremo Italian,"3209 Mt Pleasant St NW, Washington, DC, DC, 20010",Restaurant,Columbia Heights,4.7,9,,52,38.93152696211097,-77.03827154110425,+12022901781,YWFkuJkxoM6V4gOp21V_Cw,Not Started,
COLH-098,Don Julio,"1460 Park Rd NW, Washington, DC, DC, 20010",Restaurant,Columbia Heights,3.7,9,$,52,38.9309535923565,-77.0347394049168,+12026671840,y7x1mmHB1t8aEJRYtrJERw,Not Started,
PETW-044,Nick's Pizza,"223 Upshur St NW, Washington, DC, DC, 20011",Restaurant,Petworth,4.0,10,,52,38.94237,-77.01484,+12022042047,H4XnxKmTXB4seFFda6qSOw,Not Started,
PETW-045,Pam's International Carry-Out,"828 Upshur St NW, Washington, DC, DC, 20011",Restaurant,Petworth,0.0,0,,52,38.94173,-77.02454,+12027227528,y7MYQ8aA4N8xvjm21cw2NA,Not Started,
PETW-046,Edith Carry Out,"4128 Georgia Ave NW, Washington, DC, DC, 20011",Restaurant,Petworth,0.0,0,,52,38.9411659240723,-77.0256652832031,+12027230422,CnFvscxnskan7UKiW5ZMCg,Not Started,
PETW-047,Ricoton,"4532 Georgia Ave NW, Washington, DC, DC, 20011",Restaurant,Petworth,0.0,0,,52,38.945958,-77.02682,+12027930137,w_yqTlmxwbaVJoWamcIeJQ,Not Started,
PETW-048,Taquizas El Compa DMV,"Washington, DC, DC, 20011",Restaurant,Petworth,0.0,0,,52,38.952405,-77.022759,+12022007849,fIolU6eK1WNOVz9DqGMF_Q,Not Started,
PETW-049,King's Food,"3651 Georgia Ave NW, Washington, DC, DC, 20010",Restaurant,Petworth,0.0,0,,52,38.93594,-77.02398,+12027221557,0hyA8GiQE3i3bpHsmVbIew,Not Started,
PETW-050,Calzone Zone,"Washington, DC, DC, 20011",Restaurant,Petworth,0.0,0,,52,38.95240498220664,-77.02275881518689,+12027234323,IA9wyKJUHRUy92fgmUrkYw,Not Started,
PETW-051,El Jardín Mexicano,"3418 11th St NW, Washington, DC, DC, 20010",Restaurant,Petworth,0.0,0,,52,38.932311,-77.028602,+12022990701,SIwk1ZVzTN-PYDvR0scYBA,Not Started,
PETW-052,El Alfarero Libreria,"3615 14th St NW, Washington, DC, DC, 20010",Restaurant,Petworth,0.0,0,,52,38.93671,-77.03239,+12027229840,OkeMstafAc-g48TqxdSHuA,Not Started,
PETW-053,Caribbean Carnival,"4809 Georgia Ave NW, Washington, DC, DC, 20011",Restaurant,Petworth,0.0,0,,52,38.94865,-77.02665,+12027262204,cmYizd89JPNlTqmQ2u_bog,Not Started,
PETW-054,Mr Pollo Peruvian Charcoal Chicken,"3703 14th St NW, Washington, DC, DC, 20010",Restaurant,Petworth,0.0,0,,52,38.93726133157308,-77.0324966,+12022043366,kZ7XvilxrnRC2xM_0UsyqQ,Not Started,
PETW-055,Eliseo Ventura,"3910 14th St NW, Washington, DC, DC, 20011",Restaurant,Petworth,0.0,0,,52,38.9390118,-77.0328806,+12022910569,Yd9cVSuFVKugB5ci_9hulA,Not Started,
PETW-056,Toptwins Faze II,"3610 Georgia Ave NW, Washington, DC, DC, 20010",Restaurant,Petworth,0.0,0,,52,38.93454,-77.02436,+12028827700,1lHQXSwjuKhBSBVjWXtrgA,Not Started,
PETW-057,Seafood World,"4608 14th St NW, Washington, DC, DC, 20011",Restaurant,Petworth,0.0,0,,52,38.9465,-77.03299,+12027230142,AMmxBslNWQ2IRPt5yIAgfQ,Not Started,
PETW-058,Fish Boat Carry Out,"4914 Georgia Ave NW, Washington, DC, DC, 20011",Restaurant,Petworth,0.0,0,,52,38.95059,-77.02755,+12028824060,XXF0dIVA2id9dmBLVglspQ,Not Started,
PETW-059,Solo's Resteraunt,"3566 14th St NW, Washington, DC, DC, 20010",Restaurant,Petworth,0.0,0,,52,38.93616,-77.03302,+12025419444,C5HChcF-x5UPbvjosOXT4Q,Not Started,
PETW-060,Number One Carryout,"4726 14th St NW, Washington, DC, DC, 20011",Restaurant,Petworth,0.0,0,,52,38.94794,-77.03307,+12027222710,m1N8KJeFTk5ndX8gVlaOQw,Not Started,
PETW-061,Elmaranon Restaurant,"3521 14th St NW, Washington, DC, DC, 20010",Restaurant,Petworth,0.0,0,,52,38.93554,-77.03238,+12027266050,6eHznqQG4LzOg_duoVkp9w,Not Started,
PETW-062,C & J,"3501 Georgia Ave NW, Washington, DC, DC, 20010",Restaurant,Petworth,0.0,0,,52,38.9329899,-77.02359,+12028827089,qqP81tlgyimZCjguAiDLbQ,Not Started,
PETW-063,Taquareea Ds Restaurant,"3463 14th St NW, Washington, DC, DC, 20010",Restaurant,Petworth,0.0,0,,52,38.9340438842773,-77.0323791503906,+12029861138,oerbYsPpEr23vETHb78JiA,Not Started,
PETW-064,Thoughtbeat,"542 Colorado Ave, Washington, DC, DC, 20508",Restaurant,Petworth,0.0,0,,52,38.9583587646484,-77.0314712524414,+12025697046,uPTUSApgDSdcF0ULQxhLNw,Not Started,
PETW-065,Xelaju´s Bakery,"4610 14th St NW, Washington, DC, DC, 20011",Bakery,Petworth,4.9,9,,52,38.94654,-77.03299,+12027959079,Iyfo37MulEY3sofpnGLf1Q,Not Started,
HST-223,Small Kine,"1309 5th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.3,11,,52,38.908593,-76.997384,,IFohdbnhSC_hn_ejr5HrkQ,Not Started,
HST-224,Cowbell Seafood & Oyster,"1309 5th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.4,9,,52,38.90808487446838,-76.99778553591378,+12022042559,5bsUoM5V4QEz1v0Dy8Rq-Q,Not Started,
HST-225,"sweetgreen - Healthy Salads, Bowls and Plates","1304 4th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.2,48,$$,52,38.90935,-76.99926,+14254032998,A6q_9BTOsNouFou36mCphA,Not Started,
HST-226,Big Trouble In Little Japan,"1224 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,0.0,0,,52,38.90041427414041,-76.98929389999999,,y3lVrgn9ZnEvY_w45aqjTw,Not Started,
HST-227,Plates And Cakes,"1242 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,0.0,0,,52,38.900405391367784,-76.98886639999999,,0pxnHrm6ivcjaInRHslulA,Not Started,
HST-228,Freshly Tossed DC,"1238 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,0.0,0,,52,38.90041,-76.98892,+12023992546,AR1JVfvyO4Fkz4w-MKUhcw,Not Started,
HST-229,Jumbo Everything Resturant and Deli,"1339 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,0.0,0,,52,38.89982,-76.98691,+12023984112,T39ehq9MTy-P_2yVua903w,Not Started,
HST-230,The Lodge At RedRocks,"1348 H St NE, Washington, DC, DC, 20002",Nightclub,H Street NE,3.3,10,$$,52,38.9002853769642,-76.9862644544638,+12026217300,2OaA-3Yu6tB4ihcMDNDL2w,Not Started,
CAPH-211,The Flying Mexican,"514 8th St SE, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,3.3,8,,52,38.8822,-76.99459,,L_NspLHonvdijAwyyQqBzQ,Not Started,
CAPH-212,Lexus Presidents Club,"1500 S Capitol St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.3,10,$$$$,52,38.8730682,-77.007283,,nwfXIZakuTTB_ZMWfj3nxw,Not Started,
CAPH-213,Penthouse Pool and Lounge - Yards,"1212 4th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.3,10,$$,52,38.875416,-77.000193,+12029392563,o0M1jqW4pD2ecjlQVqpbqQ,Not Started,
CAPH-214,Maman Joon,"404 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,5.0,10,,52,38.883589,-76.994709,+12022984777,eNbYor6ZBiWob3gFBaxTZg,Not Started,
CAPH-215,mezeh,"333 Pennsylvania Ave SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.5,11,,52,38.886259981573154,-77.00100425630808,,v4AYU6ek7rAoDqJurk1m6A,Not Started,
CAPH-216,National Democratic Club,"30 Ivy St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.2,9,$$$,52,38.88438,-77.00799,+12025432035,MeTE6rBek5Eg1nrQZY6qmw,Not Started,
CAPH-217,Ssong's Hotdog,"1500 South Capitol St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.8,9,,52,38.874128206984835,-77.00875484110449,+12027430274,exYBZFlDu03PqMEIg3OEqA,Not Started,
CAPH-218,Maru San,"325 7th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,0.0,0,,52,38.88543,-76.9964,+12028457169,Fm6UW1bBE4mOj-VBvIht9w,Not Started,
CAPH-219,Maximo's Restaurant,"515 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,0.0,0,,52,38.882225,-76.995344,,I8l9sRVTs3-4AkTd3lWF_g,Not Started,
CAPH-220,Leni,"1401 Pennsylvania Ave SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.2,9,,52,38.87978,-76.98499,+18043253147,tvnUMSbdvvCcy7haZMxxqA,Not Started,
CAPH-221,Zack's,"613 Pennsylvania Ave SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,0.0,0,,52,38.88501,-76.99791,+12025437202,SwIRrVi0nt3BVRLF8_mjgA,Not Started,
NAVY-067,Tropical Smoothie Cafe,"1250 Half St SE, Washington, DC, DC, 20003",Restaurant,Navy Yard / The Wharf,3.7,11,,52,38.8755396036664,-77.00723227388181,+12024786373,pZPutaKC-EtS--aESIg1Yg,Not Started,
NAVY-068,Ben's Chili Bowl at Nat's Park,"1500 S Capitol St SE, Washington, DC, DC, 20003",Restaurant,Navy Yard / The Wharf,2.7,10,,52,38.8728678962321,-77.0063834252298,,E5RMlbOBtQKZH_JlJomKGg,Not Started,
PENN-232,Article One Lounge,"400 New Jersey Ave NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,3.5,10,$$$,52,38.89537,-77.01173,+12027198478,gKrFpxZD5Ulfpna1eiWgZw,Not Started,
PENN-233,Deck 11,"415 New Jersey Ave NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,2.0,11,,52,38.89547,-77.01073,+12024340109,X990d1TnMLoPkEXCS9dcIA,Not Started,
GTWN-213,The Courtyard Bar,"2401 M St NW, Washington, DC, DC, 20037",Bar,Georgetown,3.0,1,,52,38.905468581677134,-77.05194793275552,+12024575020,9a5DY0_FxaChvr9deuC4lA,Not Started,
GTWN-214,"sweetgreen - Healthy Salads, Bowls and Plates","1044 Wisconsin Ave, Washington, DC, DC, 20007",Restaurant,Georgetown,3.6,53,$,52,38.90380375281703,-77.0629505715833,+12028384300,pv6BJIm7yNBgJnIZjEkBbA,Not Started,
GTWN-215,Ghostburger,"1700 N Moore St, Arlington, VA, 22209",Restaurant,Georgetown,4.4,11,,52,38.8957442781024,-77.071870532828,+12409138300,AtXrV81T8gs7xaGrInQ1nQ,Not Started,
GTWN-216,Ny Famous Kabob,"1901 N Fort Myer Dr, Arlington, VA, 22209",Restaurant,Georgetown,4.4,9,,52,38.89744,-77.07205,+17187815879,0ojtAMCIG4ru0wNTu__XDw,Not Started,
GLOV-057,Davinci Restaurant,"2505 Wisconsin Ave NW, Washington, DC, DC, 20007",Restaurant,Glover Park / Cathedral,0.0,0,,52,38.9228913,-77.0729257,+12023377737,vgGxxFuz7wcnwK37CGulOQ,Not Started,
GLOV-058,Gazebo Restaurant,"2505 Wisconsin Ave NW, Washington, DC, DC, 20007",Restaurant,Glover Park / Cathedral,0.0,0,,52,38.9228913,-77.0729257,+12023377230,H8vlnaBp6cVfx4su3v8-3g,Not Started,
GLOV-059,Davinci At Glover Park,"2505 Wisconsin Ave NW, Washington, DC, DC, 20007",Restaurant,Glover Park / Cathedral,0.0,0,,52,38.9228913,-77.0729257,+12023379700,oa6Uu4jRu1G3sC9snIptlQ,Not Started,
GLOV-060,Park Bench,"3433 Connecticut Ave NW, Washington, DC, DC, 20008",Restaurant,Glover Park / Cathedral,0.0,0,,52,38.9353399,-77.05801,+12026869235,aJEN8dmLWFBUCjYkbO5lFw,Not Started,
WOOD-017,Southern Bootheel Catering,"3001 Connecticut Ave NW, Washington, DC, DC, 20008",Restaurant,Woodley Park / Cleveland Park,3.0,10,,52,38.930151789361645,-77.05516975889647,,rR6aP4Pufnmhqnf_Vl0bfA,Not Started,
WOOD-018,Panda Overlook,"3001 Connecticut Ave NW, Washington, DC, DC, 20008",Restaurant,Woodley Park / Cleveland Park,1.5,8,$,52,38.9312337442183,-77.052858418277,+12026333028,AarURQYBHaK67qXigBLrDg,Not Started,
WOOD-019,Peoples Republic of China Embassy,"3500 Williamsburg Ln NW, Washington, DC, DC, 20008",Restaurant,Woodley Park / Cleveland Park,0.0,0,,52,38.9349975585938,-77.0527954101562,+12029660697,cNeQCmS2dKeUqF8Pe_MNDw,Not Started,
WOOD-020,Panda Grill,"3001 Connecticut Ave NW, Washington, DC, DC, 20008",Restaurant,Woodley Park / Cleveland Park,2.2,10,$$,52,38.930882,-77.051636,,_LaWjXG3iX9_wc7LFqKHTw,Not Started,
BROOK-049,Krystal Tex-Mex,"3629 12th St NE, Washington, DC, DC, 20017",Restaurant,Brookland,5.0,9,,52,38.934334,-76.990946,+12028859125,Hfoj3_wEHAV0Uzkn9XdaHQ,Not Started,
BROOK-050,Jerry Chan's,"1350 Brentwood Rd NE, Washington, DC, DC, 20018",Restaurant,Brookland,4.5,11,,52,38.9247617125511,-76.9862350076437,+12026350633,tEXeSCE0sZZp85tqNUVCbA,Not Started,
BROOK-051,Adriana Carry Out,"3623 12th St NE, Washington, DC, DC, 20017",Restaurant,Brookland,0.0,0,,52,38.9339771,-76.9909333,+12026368591,J_T2JHjia0lPRKN0EuRVSQ,Not Started,
BROOK-052,Kay's Carryout,"3740 10th St NE, Washington, DC, DC, 20017",Restaurant,Brookland,0.0,0,,52,38.9365653991699,-76.9938430786133,+12028324767,rdZ5R5xajxDxWcO5Pt05-g,Not Started,
BROOK-053,BDG's Ghicken Vegan,"703 Edgewood St NE, Washington, DC, DC, 20017",Restaurant,Brookland,2.9,9,,52,38.92504,-76.99583,,39BLHOeLoZM_Y9xyKyec3w,Not Started,
BROOK-054,Ledo Pizza,"1201 Franklin St NE, Washington, DC, DC, 20017",Restaurant,Brookland,0.0,0,,52,38.92512,-76.990005,,WhRGqhD2OV4UCp1hnFfiKg,Not Started,
BROOK-055,Bitcoin Pizza - Michigan Park,"333 Hawaii Ave NE STE 8, Washington, DC, DC, 20011",Restaurant,Brookland,0.0,0,,52,38.941174,-77.000821,+18887111774,xIIAj-DqU7wKaSLt6wGxkA,Not Started,
BROOK-056,Capital City Rehab Cntr,"212 Michigan Ave NE, Washington, DC, DC, 20017",Restaurant,Brookland,0.0,0,,52,38.9295065402985,-77.0039268583059,+12022326661,6Q_vUAPcnqqbUGwD6WOB9g,Not Started,
BROOK-057,Edward's Restaurant,"912 Rhode Island Ave NE, Washington, DC, DC, 20018",Restaurant,Brookland,0.0,0,,52,38.92233,-76.9935,+12028326005,OrDagWnG7ZC1wzW2mDzZNw,Not Started,
